num_soura,num_aya,aya,name_soura
46,35,فاصبر كما صبر أولو العزم من الرسل ولا تستعجل لهم ۚ كأنهم يوم يرون ما يوعدون لم يلبثوا إلا ساعة من نهار ۚ بلاغ ۚ فهل يهلك إلا القوم الفاسقون,الأحقاف
47,1,الذين كفروا وصدوا عن سبيل الله أضل أعمالهم,محمد
47,2,والذين آمنوا وعملوا الصالحات وآمنوا بما نزل على محمد وهو الحق من ربهم ۙ كفر عنهم سيئاتهم وأصلح بالهم,محمد
47,3,ذلك بأن الذين كفروا اتبعوا الباطل وأن الذين آمنوا اتبعوا الحق من ربهم ۚ كذلك يضرب الله للناس أمثالهم,محمد
47,4,فإذا لقيتم الذين كفروا فضرب الرقاب حتى إذا أثخنتموهم فشدوا الوثاق فإما منا بعد وإما فداء حتى تضع الحرب أوزارها ۚ ذلك ولو يشاء الله لانتصر منهم ولكن ليبلو بعضكم ببعض ۗ والذين قتلوا في سبيل الله فلن يضل أعمالهم,محمد
47,5,سيهديهم ويصلح بالهم,محمد
47,6,ويدخلهم الجنة عرفها لهم,محمد
47,7,يا أيها الذين آمنوا إن تنصروا الله ينصركم ويثبت أقدامكم,محمد
47,8,والذين كفروا فتعسا لهم وأضل أعمالهم,محمد
47,9,ذلك بأنهم كرهوا ما أنزل الله فأحبط أعمالهم,محمد
47,10,أفلم يسيروا في الأرض فينظروا كيف كان عاقبة الذين من قبلهم ۚ دمر الله عليهم ۖ وللكافرين أمثالها,محمد
47,11,ذلك بأن الله مولى الذين آمنوا وأن الكافرين لا مولى لهم,محمد
47,12,إن الله يدخل الذين آمنوا وعملوا الصالحات جنات تجري من تحتها الأنهار ۖ والذين كفروا يتمتعون ويأكلون كما تأكل الأنعام والنار مثوى لهم,محمد
47,13,وكأين من قرية هي أشد قوة من قريتك التي أخرجتك أهلكناهم فلا ناصر لهم,محمد
47,14,أفمن كان على بينة من ربه كمن زين له سوء عمله واتبعوا أهواءهم,محمد
47,15,مثل الجنة التي وعد المتقون ۖ فيها أنهار من ماء غير آسن وأنهار من لبن لم يتغير طعمه وأنهار من خمر لذة للشاربين وأنهار من عسل مصفى ۖ ولهم فيها من كل الثمرات ومغفرة من ربهم ۖ كمن هو خالد في النار وسقوا ماء حميما فقطع أمعاءهم,محمد
47,16,ومنهم من يستمع إليك حتى إذا خرجوا من عندك قالوا للذين أوتوا العلم ماذا قال آنفا ۚ أولئك الذين طبع الله على قلوبهم واتبعوا أهواءهم,محمد
47,17,والذين اهتدوا زادهم هدى وآتاهم تقواهم,محمد
47,18,فهل ينظرون إلا الساعة أن تأتيهم بغتة ۖ فقد جاء أشراطها ۚ فأنى لهم إذا جاءتهم ذكراهم,محمد
47,19,فاعلم أنه لا إله إلا الله واستغفر لذنبك وللمؤمنين والمؤمنات ۗ والله يعلم متقلبكم ومثواكم,محمد
47,20,ويقول الذين آمنوا لولا نزلت سورة ۖ فإذا أنزلت سورة محكمة وذكر فيها القتال ۙ رأيت الذين في قلوبهم مرض ينظرون إليك نظر المغشي عليه من الموت ۖ فأولى لهم,محمد
47,21,طاعة وقول معروف ۚ فإذا عزم الأمر فلو صدقوا الله لكان خيرا لهم,محمد
47,22,فهل عسيتم إن توليتم أن تفسدوا في الأرض وتقطعوا أرحامكم,محمد
47,23,أولئك الذين لعنهم الله فأصمهم وأعمى أبصارهم,محمد
47,24,أفلا يتدبرون القرآن أم على قلوب أقفالها,محمد
47,25,إن الذين ارتدوا على أدبارهم من بعد ما تبين لهم الهدى ۙ الشيطان سول لهم وأملى لهم,محمد
47,26,ذلك بأنهم قالوا للذين كرهوا ما نزل الله سنطيعكم في بعض الأمر ۖ والله يعلم إسرارهم,محمد
47,27,فكيف إذا توفتهم الملائكة يضربون وجوههم وأدبارهم,محمد
47,28,ذلك بأنهم اتبعوا ما أسخط الله وكرهوا رضوانه فأحبط أعمالهم,محمد
47,29,أم حسب الذين في قلوبهم مرض أن لن يخرج الله أضغانهم,محمد
47,30,ولو نشاء لأريناكهم فلعرفتهم بسيماهم ۚ ولتعرفنهم في لحن القول ۚ والله يعلم أعمالكم,محمد
47,31,ولنبلونكم حتى نعلم المجاهدين منكم والصابرين ونبلو أخباركم,محمد
47,32,إن الذين كفروا وصدوا عن سبيل الله وشاقوا الرسول من بعد ما تبين لهم الهدى لن يضروا الله شيئا وسيحبط أعمالهم,محمد
47,33,يا أيها الذين آمنوا أطيعوا الله وأطيعوا الرسول ولا تبطلوا أعمالكم,محمد
47,34,إن الذين كفروا وصدوا عن سبيل الله ثم ماتوا وهم كفار فلن يغفر الله لهم,محمد
47,35,فلا تهنوا وتدعوا إلى السلم وأنتم الأعلون والله معكم ولن يتركم أعمالكم,محمد
47,36,إنما الحياة الدنيا لعب ولهو ۚ وإن تؤمنوا وتتقوا يؤتكم أجوركم ولا يسألكم أموالكم,محمد
47,37,إن يسألكموها فيحفكم تبخلوا ويخرج أضغانكم,محمد
47,38,ها أنتم هؤلاء تدعون لتنفقوا في سبيل الله فمنكم من يبخل ۖ ومن يبخل فإنما يبخل عن نفسه ۚ والله الغني وأنتم الفقراء ۚ وإن تتولوا يستبدل قوما غيركم ثم لا يكونوا أمثالكم,محمد
48,1,إنا فتحنا لك فتحا مبينا,الفتح
48,2,ليغفر لك الله ما تقدم من ذنبك وما تأخر ويتم نعمته عليك ويهديك صراطا مستقيما,الفتح
48,3,وينصرك الله نصرا عزيزا,الفتح
48,4,هو الذي أنزل السكينة في قلوب المؤمنين ليزدادوا إيمانا مع إيمانهم ۗ ولله جنود السماوات والأرض ۚ وكان الله عليما حكيما,الفتح
48,5,ليدخل المؤمنين والمؤمنات جنات تجري من تحتها الأنهار خالدين فيها ويكفر عنهم سيئاتهم ۚ وكان ذلك عند الله فوزا عظيما,الفتح
48,6,ويعذب المنافقين والمنافقات والمشركين والمشركات الظانين بالله ظن السوء ۚ عليهم دائرة السوء ۖ وغضب الله عليهم ولعنهم وأعد لهم جهنم ۖ وساءت مصيرا,الفتح
48,7,ولله جنود السماوات والأرض ۚ وكان الله عزيزا حكيما,الفتح
48,8,إنا أرسلناك شاهدا ومبشرا ونذيرا,الفتح
48,9,لتؤمنوا بالله ورسوله وتعزروه وتوقروه وتسبحوه بكرة وأصيلا,الفتح
48,10,إن الذين يبايعونك إنما يبايعون الله يد الله فوق أيديهم ۚ فمن نكث فإنما ينكث على نفسه ۖ ومن أوفى بما عاهد عليه الله فسيؤتيه أجرا عظيما,الفتح
48,11,سيقول لك المخلفون من الأعراب شغلتنا أموالنا وأهلونا فاستغفر لنا ۚ يقولون بألسنتهم ما ليس في قلوبهم ۚ قل فمن يملك لكم من الله شيئا إن أراد بكم ضرا أو أراد بكم نفعا ۚ بل كان الله بما تعملون خبيرا,الفتح
48,12,بل ظننتم أن لن ينقلب الرسول والمؤمنون إلى أهليهم أبدا وزين ذلك في قلوبكم وظننتم ظن السوء وكنتم قوما بورا,الفتح
48,13,ومن لم يؤمن بالله ورسوله فإنا أعتدنا للكافرين سعيرا,الفتح
48,14,ولله ملك السماوات والأرض ۚ يغفر لمن يشاء ويعذب من يشاء ۚ وكان الله غفورا رحيما,الفتح
48,15,سيقول المخلفون إذا انطلقتم إلى مغانم لتأخذوها ذرونا نتبعكم ۖ يريدون أن يبدلوا كلام الله ۚ قل لن تتبعونا كذلكم قال الله من قبل ۖ فسيقولون بل تحسدوننا ۚ بل كانوا لا يفقهون إلا قليلا,الفتح
48,16,قل للمخلفين من الأعراب ستدعون إلى قوم أولي بأس شديد تقاتلونهم أو يسلمون ۖ فإن تطيعوا يؤتكم الله أجرا حسنا ۖ وإن تتولوا كما توليتم من قبل يعذبكم عذابا أليما,الفتح
48,17,ليس على الأعمى حرج ولا على الأعرج حرج ولا على المريض حرج ۗ ومن يطع الله ورسوله يدخله جنات تجري من تحتها الأنهار ۖ ومن يتول يعذبه عذابا أليما,الفتح
48,18,لقد رضي الله عن المؤمنين إذ يبايعونك تحت الشجرة فعلم ما في قلوبهم فأنزل السكينة عليهم وأثابهم فتحا قريبا,الفتح
48,19,ومغانم كثيرة يأخذونها ۗ وكان الله عزيزا حكيما,الفتح
48,20,وعدكم الله مغانم كثيرة تأخذونها فعجل لكم هذه وكف أيدي الناس عنكم ولتكون آية للمؤمنين ويهديكم صراطا مستقيما,الفتح
48,21,وأخرى لم تقدروا عليها قد أحاط الله بها ۚ وكان الله على كل شيء قديرا,الفتح
48,22,ولو قاتلكم الذين كفروا لولوا الأدبار ثم لا يجدون وليا ولا نصيرا,الفتح
48,23,سنة الله التي قد خلت من قبل ۖ ولن تجد لسنة الله تبديلا,الفتح
48,24,وهو الذي كف أيديهم عنكم وأيديكم عنهم ببطن مكة من بعد أن أظفركم عليهم ۚ وكان الله بما تعملون بصيرا,الفتح
48,25,هم الذين كفروا وصدوكم عن المسجد الحرام والهدي معكوفا أن يبلغ محله ۚ ولولا رجال مؤمنون ونساء مؤمنات لم تعلموهم أن تطئوهم فتصيبكم منهم معرة بغير علم ۖ ليدخل الله في رحمته من يشاء ۚ لو تزيلوا لعذبنا الذين كفروا منهم عذابا أليما,الفتح
48,26,إذ جعل الذين كفروا في قلوبهم الحمية حمية الجاهلية فأنزل الله سكينته على رسوله وعلى المؤمنين وألزمهم كلمة التقوى وكانوا أحق بها وأهلها ۚ وكان الله بكل شيء عليما,الفتح
48,27,لقد صدق الله رسوله الرؤيا بالحق ۖ لتدخلن المسجد الحرام إن شاء الله آمنين محلقين رءوسكم ومقصرين لا تخافون ۖ فعلم ما لم تعلموا فجعل من دون ذلك فتحا قريبا,الفتح
48,28,هو الذي أرسل رسوله بالهدى ودين الحق ليظهره على الدين كله ۚ وكفى بالله شهيدا,الفتح
48,29,محمد رسول الله ۚ والذين معه أشداء على الكفار رحماء بينهم ۖ تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا ۖ سيماهم في وجوههم من أثر السجود ۚ ذلك مثلهم في التوراة ۚ ومثلهم في الإنجيل كزرع أخرج شطأه فآزره فاستغلظ فاستوى على سوقه يعجب الزراع ليغيظ بهم الكفار ۗ وعد الله الذين آمنوا وعملوا الصالحات منهم مغفرة وأجرا عظيما,الفتح
49,1,يا أيها الذين آمنوا لا تقدموا بين يدي الله ورسوله ۖ واتقوا الله ۚ إن الله سميع عليم,الحجرات
49,2,يا أيها الذين آمنوا لا ترفعوا أصواتكم فوق صوت النبي ولا تجهروا له بالقول كجهر بعضكم لبعض أن تحبط أعمالكم وأنتم لا تشعرون,الحجرات
49,3,إن الذين يغضون أصواتهم عند رسول الله أولئك الذين امتحن الله قلوبهم للتقوى ۚ لهم مغفرة وأجر عظيم,الحجرات
49,4,إن الذين ينادونك من وراء الحجرات أكثرهم لا يعقلون,الحجرات
49,5,ولو أنهم صبروا حتى تخرج إليهم لكان خيرا لهم ۚ والله غفور رحيم,الحجرات
49,6,يا أيها الذين آمنوا إن جاءكم فاسق بنبإ فتبينوا أن تصيبوا قوما بجهالة فتصبحوا على ما فعلتم نادمين,الحجرات
49,7,واعلموا أن فيكم رسول الله ۚ لو يطيعكم في كثير من الأمر لعنتم ولكن الله حبب إليكم الإيمان وزينه في قلوبكم وكره إليكم الكفر والفسوق والعصيان ۚ أولئك هم الراشدون,الحجرات
49,8,فضلا من الله ونعمة ۚ والله عليم حكيم,الحجرات
49,9,وإن طائفتان من المؤمنين اقتتلوا فأصلحوا بينهما ۖ فإن بغت إحداهما على الأخرى فقاتلوا التي تبغي حتى تفيء إلى أمر الله ۚ فإن فاءت فأصلحوا بينهما بالعدل وأقسطوا ۖ إن الله يحب المقسطين,الحجرات
49,10,إنما المؤمنون إخوة فأصلحوا بين أخويكم ۚ واتقوا الله لعلكم ترحمون,الحجرات
49,11,يا أيها الذين آمنوا لا يسخر قوم من قوم عسى أن يكونوا خيرا منهم ولا نساء من نساء عسى أن يكن خيرا منهن ۖ ولا تلمزوا أنفسكم ولا تنابزوا بالألقاب ۖ بئس الاسم الفسوق بعد الإيمان ۚ ومن لم يتب فأولئك هم الظالمون,الحجرات
49,12,يا أيها الذين آمنوا اجتنبوا كثيرا من الظن إن بعض الظن إثم ۖ ولا تجسسوا ولا يغتب بعضكم بعضا ۚ أيحب أحدكم أن يأكل لحم أخيه ميتا فكرهتموه ۚ واتقوا الله ۚ إن الله تواب رحيم,الحجرات
49,13,يا أيها الناس إنا خلقناكم من ذكر وأنثى وجعلناكم شعوبا وقبائل لتعارفوا ۚ إن أكرمكم عند الله أتقاكم ۚ إن الله عليم خبير,الحجرات
49,14,قالت الأعراب آمنا ۖ قل لم تؤمنوا ولكن قولوا أسلمنا ولما يدخل الإيمان في قلوبكم ۖ وإن تطيعوا الله ورسوله لا يلتكم من أعمالكم شيئا ۚ إن الله غفور رحيم,الحجرات
49,15,إنما المؤمنون الذين آمنوا بالله ورسوله ثم لم يرتابوا وجاهدوا بأموالهم وأنفسهم في سبيل الله ۚ أولئك هم الصادقون,الحجرات
49,16,قل أتعلمون الله بدينكم والله يعلم ما في السماوات وما في الأرض ۚ والله بكل شيء عليم,الحجرات
49,17,يمنون عليك أن أسلموا ۖ قل لا تمنوا علي إسلامكم ۖ بل الله يمن عليكم أن هداكم للإيمان إن كنتم صادقين,الحجرات
49,18,إن الله يعلم غيب السماوات والأرض ۚ والله بصير بما تعملون,الحجرات
50,1,ق ۚ والقرآن المجيد,ق
50,2,بل عجبوا أن جاءهم منذر منهم فقال الكافرون هذا شيء عجيب,ق
50,3,أإذا متنا وكنا ترابا ۖ ذلك رجع بعيد,ق
50,4,قد علمنا ما تنقص الأرض منهم ۖ وعندنا كتاب حفيظ,ق
50,5,بل كذبوا بالحق لما جاءهم فهم في أمر مريج,ق
50,6,أفلم ينظروا إلى السماء فوقهم كيف بنيناها وزيناها وما لها من فروج,ق
50,7,والأرض مددناها وألقينا فيها رواسي وأنبتنا فيها من كل زوج بهيج,ق
50,8,تبصرة وذكرى لكل عبد منيب,ق
50,9,ونزلنا من السماء ماء مباركا فأنبتنا به جنات وحب الحصيد,ق
50,10,والنخل باسقات لها طلع نضيد,ق
50,11,رزقا للعباد ۖ وأحيينا به بلدة ميتا ۚ كذلك الخروج,ق
50,12,كذبت قبلهم قوم نوح وأصحاب الرس وثمود,ق
50,13,وعاد وفرعون وإخوان لوط,ق
50,14,وأصحاب الأيكة وقوم تبع ۚ كل كذب الرسل فحق وعيد,ق
50,15,أفعيينا بالخلق الأول ۚ بل هم في لبس من خلق جديد,ق
50,16,ولقد خلقنا الإنسان ونعلم ما توسوس به نفسه ۖ ونحن أقرب إليه من حبل الوريد,ق
50,17,إذ يتلقى المتلقيان عن اليمين وعن الشمال قعيد,ق
50,18,ما يلفظ من قول إلا لديه رقيب عتيد,ق
50,19,وجاءت سكرة الموت بالحق ۖ ذلك ما كنت منه تحيد,ق
50,20,ونفخ في الصور ۚ ذلك يوم الوعيد,ق
50,21,وجاءت كل نفس معها سائق وشهيد,ق
50,22,لقد كنت في غفلة من هذا فكشفنا عنك غطاءك فبصرك اليوم حديد,ق
50,23,وقال قرينه هذا ما لدي عتيد,ق
50,24,ألقيا في جهنم كل كفار عنيد,ق
50,25,مناع للخير معتد مريب,ق
50,26,الذي جعل مع الله إلها آخر فألقياه في العذاب الشديد,ق
50,27,قال قرينه ربنا ما أطغيته ولكن كان في ضلال بعيد,ق
50,28,قال لا تختصموا لدي وقد قدمت إليكم بالوعيد,ق
50,29,ما يبدل القول لدي وما أنا بظلام للعبيد,ق
50,30,يوم نقول لجهنم هل امتلأت وتقول هل من مزيد,ق
50,31,وأزلفت الجنة للمتقين غير بعيد,ق
50,32,هذا ما توعدون لكل أواب حفيظ,ق
50,33,من خشي الرحمن بالغيب وجاء بقلب منيب,ق
50,34,ادخلوها بسلام ۖ ذلك يوم الخلود,ق
50,35,لهم ما يشاءون فيها ولدينا مزيد,ق
50,36,وكم أهلكنا قبلهم من قرن هم أشد منهم بطشا فنقبوا في البلاد هل من محيص,ق
50,37,إن في ذلك لذكرى لمن كان له قلب أو ألقى السمع وهو شهيد,ق
50,38,ولقد خلقنا السماوات والأرض وما بينهما في ستة أيام وما مسنا من لغوب,ق
50,39,فاصبر على ما يقولون وسبح بحمد ربك قبل طلوع الشمس وقبل الغروب,ق
50,40,ومن الليل فسبحه وأدبار السجود,ق
50,41,واستمع يوم يناد المناد من مكان قريب,ق
50,42,يوم يسمعون الصيحة بالحق ۚ ذلك يوم الخروج,ق
50,43,إنا نحن نحيي ونميت وإلينا المصير,ق
50,44,يوم تشقق الأرض عنهم سراعا ۚ ذلك حشر علينا يسير,ق
50,45,نحن أعلم بما يقولون ۖ وما أنت عليهم بجبار ۖ فذكر بالقرآن من يخاف وعيد,ق
51,1,والذاريات ذروا,الذاريات
51,2,فالحاملات وقرا,الذاريات
51,3,فالجاريات يسرا,الذاريات
51,4,فالمقسمات أمرا,الذاريات
51,5,إنما توعدون لصادق,الذاريات
51,6,وإن الدين لواقع,الذاريات
51,7,والسماء ذات الحبك,الذاريات
51,8,إنكم لفي قول مختلف,الذاريات
51,9,يؤفك عنه من أفك,الذاريات
51,10,قتل الخراصون,الذاريات
51,11,الذين هم في غمرة ساهون,الذاريات
51,12,يسألون أيان يوم الدين,الذاريات
51,13,يوم هم على النار يفتنون,الذاريات
51,14,ذوقوا فتنتكم هذا الذي كنتم به تستعجلون,الذاريات
51,15,إن المتقين في جنات وعيون,الذاريات
51,16,آخذين ما آتاهم ربهم ۚ إنهم كانوا قبل ذلك محسنين,الذاريات
51,17,كانوا قليلا من الليل ما يهجعون,الذاريات
51,18,وبالأسحار هم يستغفرون,الذاريات
51,19,وفي أموالهم حق للسائل والمحروم,الذاريات
51,20,وفي الأرض آيات للموقنين,الذاريات
51,21,وفي أنفسكم ۚ أفلا تبصرون,الذاريات
51,22,وفي السماء رزقكم وما توعدون,الذاريات
51,23,فورب السماء والأرض إنه لحق مثل ما أنكم تنطقون,الذاريات
51,24,هل أتاك حديث ضيف إبراهيم المكرمين,الذاريات
51,25,إذ دخلوا عليه فقالوا سلاما ۖ قال سلام قوم منكرون,الذاريات
51,26,فراغ إلى أهله فجاء بعجل سمين,الذاريات
51,27,فقربه إليهم قال ألا تأكلون,الذاريات
51,28,فأوجس منهم خيفة ۖ قالوا لا تخف ۖ وبشروه بغلام عليم,الذاريات
51,29,فأقبلت امرأته في صرة فصكت وجهها وقالت عجوز عقيم,الذاريات
51,30,قالوا كذلك قال ربك ۖ إنه هو الحكيم العليم,الذاريات
51,31,قال فما خطبكم أيها المرسلون,الذاريات
51,32,قالوا إنا أرسلنا إلى قوم مجرمين,الذاريات
51,33,لنرسل عليهم حجارة من طين,الذاريات
51,34,مسومة عند ربك للمسرفين,الذاريات
51,35,فأخرجنا من كان فيها من المؤمنين,الذاريات
51,36,فما وجدنا فيها غير بيت من المسلمين,الذاريات
51,37,وتركنا فيها آية للذين يخافون العذاب الأليم,الذاريات
51,38,وفي موسى إذ أرسلناه إلى فرعون بسلطان مبين,الذاريات
51,39,فتولى بركنه وقال ساحر أو مجنون,الذاريات
51,40,فأخذناه وجنوده فنبذناهم في اليم وهو مليم,الذاريات
51,41,وفي عاد إذ أرسلنا عليهم الريح العقيم,الذاريات
51,42,ما تذر من شيء أتت عليه إلا جعلته كالرميم,الذاريات
51,43,وفي ثمود إذ قيل لهم تمتعوا حتى حين,الذاريات
51,44,فعتوا عن أمر ربهم فأخذتهم الصاعقة وهم ينظرون,الذاريات
51,45,فما استطاعوا من قيام وما كانوا منتصرين,الذاريات
51,46,وقوم نوح من قبل ۖ إنهم كانوا قوما فاسقين,الذاريات
51,47,والسماء بنيناها بأيد وإنا لموسعون,الذاريات
51,48,والأرض فرشناها فنعم الماهدون,الذاريات
51,49,ومن كل شيء خلقنا زوجين لعلكم تذكرون,الذاريات
51,50,ففروا إلى الله ۖ إني لكم منه نذير مبين,الذاريات
51,51,ولا تجعلوا مع الله إلها آخر ۖ إني لكم منه نذير مبين,الذاريات
51,52,كذلك ما أتى الذين من قبلهم من رسول إلا قالوا ساحر أو مجنون,الذاريات
51,53,أتواصوا به ۚ بل هم قوم طاغون,الذاريات
51,54,فتول عنهم فما أنت بملوم,الذاريات
51,55,وذكر فإن الذكرى تنفع المؤمنين,الذاريات
51,56,وما خلقت الجن والإنس إلا ليعبدون,الذاريات
51,57,ما أريد منهم من رزق وما أريد أن يطعمون,الذاريات
51,58,إن الله هو الرزاق ذو القوة المتين,الذاريات
51,59,فإن للذين ظلموا ذنوبا مثل ذنوب أصحابهم فلا يستعجلون,الذاريات
51,60,فويل للذين كفروا من يومهم الذي يوعدون,الذاريات
52,1,والطور,الطور
52,2,وكتاب مسطور,الطور
52,3,في رق منشور,الطور
52,4,والبيت المعمور,الطور
52,5,والسقف المرفوع,الطور
52,6,والبحر المسجور,الطور
52,7,إن عذاب ربك لواقع,الطور
52,8,ما له من دافع,الطور
52,9,يوم تمور السماء مورا,الطور
52,10,وتسير الجبال سيرا,الطور
52,11,فويل يومئذ للمكذبين,الطور
52,12,الذين هم في خوض يلعبون,الطور
52,13,يوم يدعون إلى نار جهنم دعا,الطور
52,14,هذه النار التي كنتم بها تكذبون,الطور
52,15,أفسحر هذا أم أنتم لا تبصرون,الطور
52,16,اصلوها فاصبروا أو لا تصبروا سواء عليكم ۖ إنما تجزون ما كنتم تعملون,الطور
52,17,إن المتقين في جنات ونعيم,الطور
52,18,فاكهين بما آتاهم ربهم ووقاهم ربهم عذاب الجحيم,الطور
52,19,كلوا واشربوا هنيئا بما كنتم تعملون,الطور
52,20,متكئين على سرر مصفوفة ۖ وزوجناهم بحور عين,الطور
52,21,والذين آمنوا واتبعتهم ذريتهم بإيمان ألحقنا بهم ذريتهم وما ألتناهم من عملهم من شيء ۚ كل امرئ بما كسب رهين,الطور
52,22,وأمددناهم بفاكهة ولحم مما يشتهون,الطور
52,23,يتنازعون فيها كأسا لا لغو فيها ولا تأثيم,الطور
52,24,ويطوف عليهم غلمان لهم كأنهم لؤلؤ مكنون,الطور
52,25,وأقبل بعضهم على بعض يتساءلون,الطور
52,26,قالوا إنا كنا قبل في أهلنا مشفقين,الطور
52,27,فمن الله علينا ووقانا عذاب السموم,الطور
52,28,إنا كنا من قبل ندعوه ۖ إنه هو البر الرحيم,الطور
52,29,فذكر فما أنت بنعمت ربك بكاهن ولا مجنون,الطور
52,30,أم يقولون شاعر نتربص به ريب المنون,الطور
52,31,قل تربصوا فإني معكم من المتربصين,الطور
52,32,أم تأمرهم أحلامهم بهذا ۚ أم هم قوم طاغون,الطور
52,33,أم يقولون تقوله ۚ بل لا يؤمنون,الطور
52,34,فليأتوا بحديث مثله إن كانوا صادقين,الطور
52,35,أم خلقوا من غير شيء أم هم الخالقون,الطور
52,36,أم خلقوا السماوات والأرض ۚ بل لا يوقنون,الطور
52,37,أم عندهم خزائن ربك أم هم المصيطرون,الطور
52,38,أم لهم سلم يستمعون فيه ۖ فليأت مستمعهم بسلطان مبين,الطور
52,39,أم له البنات ولكم البنون,الطور
52,40,أم تسألهم أجرا فهم من مغرم مثقلون,الطور
52,41,أم عندهم الغيب فهم يكتبون,الطور
52,42,أم يريدون كيدا ۖ فالذين كفروا هم المكيدون,الطور
52,43,أم لهم إله غير الله ۚ سبحان الله عما يشركون,الطور
52,44,وإن يروا كسفا من السماء ساقطا يقولوا سحاب مركوم,الطور
52,45,فذرهم حتى يلاقوا يومهم الذي فيه يصعقون,الطور
52,46,يوم لا يغني عنهم كيدهم شيئا ولا هم ينصرون,الطور
52,47,وإن للذين ظلموا عذابا دون ذلك ولكن أكثرهم لا يعلمون,الطور
52,48,واصبر لحكم ربك فإنك بأعيننا ۖ وسبح بحمد ربك حين تقوم,الطور
52,49,ومن الليل فسبحه وإدبار النجوم,الطور
53,1,والنجم إذا هوى,النجم
53,2,ما ضل صاحبكم وما غوى,النجم
53,3,وما ينطق عن الهوى,النجم
53,4,إن هو إلا وحي يوحى,النجم
53,5,علمه شديد القوى,النجم
53,6,ذو مرة فاستوى,النجم
53,7,وهو بالأفق الأعلى,النجم
53,8,ثم دنا فتدلى,النجم
53,9,فكان قاب قوسين أو أدنى,النجم
53,10,فأوحى إلى عبده ما أوحى,النجم
53,11,ما كذب الفؤاد ما رأى,النجم
53,12,أفتمارونه على ما يرى,النجم
53,13,ولقد رآه نزلة أخرى,النجم
53,14,عند سدرة المنتهى,النجم
53,15,عندها جنة المأوى,النجم
53,16,إذ يغشى السدرة ما يغشى,النجم
53,17,ما زاغ البصر وما طغى,النجم
53,18,لقد رأى من آيات ربه الكبرى,النجم
53,19,أفرأيتم اللات والعزى,النجم
53,20,ومناة الثالثة الأخرى,النجم
53,21,ألكم الذكر وله الأنثى,النجم
53,22,تلك إذا قسمة ضيزى,النجم
53,23,إن هي إلا أسماء سميتموها أنتم وآباؤكم ما أنزل الله بها من سلطان ۚ إن يتبعون إلا الظن وما تهوى الأنفس ۖ ولقد جاءهم من ربهم الهدى,النجم
53,24,أم للإنسان ما تمنى,النجم
53,25,فلله الآخرة والأولى,النجم
53,26,وكم من ملك في السماوات لا تغني شفاعتهم شيئا إلا من بعد أن يأذن الله لمن يشاء ويرضى,النجم
53,27,إن الذين لا يؤمنون بالآخرة ليسمون الملائكة تسمية الأنثى,النجم
53,28,وما لهم به من علم ۖ إن يتبعون إلا الظن ۖ وإن الظن لا يغني من الحق شيئا,النجم
53,29,فأعرض عن من تولى عن ذكرنا ولم يرد إلا الحياة الدنيا,النجم
53,30,ذلك مبلغهم من العلم ۚ إن ربك هو أعلم بمن ضل عن سبيله وهو أعلم بمن اهتدى,النجم
53,31,ولله ما في السماوات وما في الأرض ليجزي الذين أساءوا بما عملوا ويجزي الذين أحسنوا بالحسنى,النجم
53,32,الذين يجتنبون كبائر الإثم والفواحش إلا اللمم ۚ إن ربك واسع المغفرة ۚ هو أعلم بكم إذ أنشأكم من الأرض وإذ أنتم أجنة في بطون أمهاتكم ۖ فلا تزكوا أنفسكم ۖ هو أعلم بمن اتقى,النجم
53,33,أفرأيت الذي تولى,النجم
53,34,وأعطى قليلا وأكدى,النجم
53,35,أعنده علم الغيب فهو يرى,النجم
53,36,أم لم ينبأ بما في صحف موسى,النجم
53,37,وإبراهيم الذي وفى,النجم
53,38,ألا تزر وازرة وزر أخرى,النجم
53,39,وأن ليس للإنسان إلا ما سعى,النجم
53,40,وأن سعيه سوف يرى,النجم
53,41,ثم يجزاه الجزاء الأوفى,النجم
53,42,وأن إلى ربك المنتهى,النجم
53,43,وأنه هو أضحك وأبكى,النجم
53,44,وأنه هو أمات وأحيا,النجم
53,45,وأنه خلق الزوجين الذكر والأنثى,النجم
53,46,من نطفة إذا تمنى,النجم
53,47,وأن عليه النشأة الأخرى,النجم
53,48,وأنه هو أغنى وأقنى,النجم
53,49,وأنه هو رب الشعرى,النجم
53,50,وأنه أهلك عادا الأولى,النجم
53,51,وثمود فما أبقى,النجم
53,52,وقوم نوح من قبل ۖ إنهم كانوا هم أظلم وأطغى,النجم
53,53,والمؤتفكة أهوى,النجم
53,54,فغشاها ما غشى,النجم
53,55,فبأي آلاء ربك تتمارى,النجم
53,56,هذا نذير من النذر الأولى,النجم
53,57,أزفت الآزفة,النجم
53,58,ليس لها من دون الله كاشفة,النجم
53,59,أفمن هذا الحديث تعجبون,النجم
53,60,وتضحكون ولا تبكون,النجم
53,61,وأنتم سامدون,النجم
53,62,فاسجدوا لله واعبدوا ۩,النجم
54,1,اقتربت الساعة وانشق القمر,القمر
54,2,وإن يروا آية يعرضوا ويقولوا سحر مستمر,القمر
54,3,وكذبوا واتبعوا أهواءهم ۚ وكل أمر مستقر,القمر
54,4,ولقد جاءهم من الأنباء ما فيه مزدجر,القمر
54,5,حكمة بالغة ۖ فما تغن النذر,القمر
54,6,فتول عنهم ۘ يوم يدع الداع إلى شيء نكر,القمر
